Date,FirstNotifiedAt,SiteID,InstanceID,Clusters
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-24 22:54:36,1516834476,3658184,23556,69
2018-01-24 22:54:36,1516834476,3658184,23556,69
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-25 07:27:57,1516865277,3658180,23550,40
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-24 22:54:36,1516834476,3658184,23556,69
2017-10-17 21:17:11,1508275031,3658220,23483,42
2018-01-25 07:57:07,1516867027,3658219,23460,40
2018-01-25 08:04:42,1516867482,3658220,23523,40
2018-01-20 12:11:46,1516450306,3682592,23541,51
2018-01-24 22:54:36,1516834476,3658184,23556,69
2018-01-24 22:54:36,1516834476,3658184,23556,69
2018-01-24 22:54:36,1516834476,3658184,23556,69
2018-01-24 22:54:36,1516834476,3658184,23556,69
2018-01-24 22:54:36,1516834476,3658184,23556,69
2018-01-25 09:39:47,1516873187,3658193,23458,40
2018-01-25 09:40:57,1516873257,3658193,23538,40
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-25 08:04:42,1516867482,3658220,23523,40
2018-01-25 10:06:02,1516874762,3606357,24022,40
2017-10-17 21:17:11,1508275031,3658220,23483,42
2018-01-25 10:09:32,1516874972,3606357,23913,40
2017-10-19 21:15:26,1508447726,3607474,23686,87
2018-01-25 10:44:32,1516877072,3861379,23510,40
2018-01-25 10:50:22,1516877422,3685190,23580,40
2018-01-25 11:04:22,1516878262,3685129,23532,40
2017-12-15 11:25:59,1513337159,3685129,23535,59
2018-01-25 11:04:22,1516878262,3685129,23529,40
2017-09-21 10:24:26,1505989466,3685129,23519,1
2018-01-25 11:14:17,1516878857,3687367,23693,40
2018-01-25 11:14:17,1516878857,3687367,23886,40
2018-01-25 11:14:17,1516878857,3687367,23690,40
2017-12-05 13:58:54,1512482334,3687367,23714,93
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-25 11:04:22,1516878262,3685129,23532,40
2017-12-15 11:25:59,1513337159,3685129,23535,59
2018-01-25 13:08:37,1516885717,3685129,23531,40
2017-09-21 10:24:26,1505989466,3685129,23519,1
2017-12-05 13:58:54,1512482334,3687367,23714,93
2018-01-25 13:22:02,1516886522,3658235,23987,40
2018-01-25 13:22:02,1516886522,3658235,23986,40
2017-11-29 23:04:32,1511996672,3658235,23665,49
2018-01-25 13:26:07,1516886767,3658235,23667,40
2018-01-25 13:43:37,1516887817,3687379,23646,40
2018-01-25 13:47:07,1516888027,3687379,23614,40
2018-01-25 14:02:17,1516888937,3658235,23669,40
2018-01-25 14:04:02,1516889042,3658235,23668,40
2018-01-25 14:04:37,1516889077,3658235,23666,40
2018-01-25 14:05:47,1516889147,3658235,23891,40
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-25 15:19:17,1516893557,3687379,23602,40
2018-01-25 16:57:52,1516899472,3658219,23460,40
2018-01-19 17:19:41,1516382381,3658226,23477,51
2017-03-10 22:01:46,1489183306,3658152,23495,45
2018-01-25 13:43:37,1516887817,3687379,23646,40
2018-01-25 13:47:07,1516888027,3687379,23614,40
2017-03-21 22:00:36,1490133636,3689143,23464,2
2017-10-20 12:59:17,1508504357,3687419,23474,6
2018-01-25 21:35:02,1516916102,3689329,23708,40
2017-03-21 22:00:36,1490133636,3689143,23464,2
2018-01-21 21:49:01,1516571341,3606470,23465,22
2017-03-21 22:00:36,1490133636,3689143,23464,2
2018-01-25 22:02:27,1516917747,3658184,23556,40
2017-03-21 22:00:36,1490133636,3689143,23464,2
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-25 22:43:52,1516920232,3606344,23906,40
2018-01-25 22:43:52,1516920232,3606344,23836,40
2018-01-25 22:43:52,1516920232,3606344,23956,40
2018-01-25 22:43:52,1516920232,3606344,23756,40
2018-01-25 22:43:52,1516920232,3687379,23613,40
2018-01-25 22:44:27,1516920267,3606344,23907,40
2018-01-25 22:44:27,1516920267,3606344,23748,40
2018-01-25 22:44:27,1516920267,3606344,23731,40
2018-01-25 22:45:02,1516920302,3606344,23696,40
2018-01-25 22:45:02,1516920302,3606344,23925,40
2018-01-25 22:45:02,1516920302,3606344,23931,40
2018-01-25 22:45:02,1516920302,3606344,23924,40
2018-01-25 22:45:02,1516920302,3606344,23776,40
2018-01-25 22:45:02,1516920302,3606344,23808,40
2017-11-14 12:43:36,1510663416,3606344,23658,52
2017-11-14 12:44:46,1510663486,3606344,23657,52
2018-01-25 22:45:37,1516920337,3606344,23722,40
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-25 22:45:37,1516920337,3606344,23926,40
2018-01-25 22:45:37,1516920337,3606344,23769,40
2018-01-25 22:45:37,1516920337,3606344,23846,40
2018-01-25 22:45:37,1516920337,3606344,23932,40
2017-11-14 12:17:56,1510661876,3606344,23656,52
2017-10-18 08:21:36,1508314896,3606344,23948,42
2018-01-25 22:46:12,1516920372,3606344,23730,40
2018-01-25 22:46:12,1516920372,3606344,23732,40
2018-01-25 22:47:57,1516920477,3606344,23841,40
2018-01-25 22:43:52,1516920232,3606344,23906,40
2018-01-25 22:02:27,1516917747,3658184,23556,40
2017-10-22 03:13:02,1508641982,3685140,23461,76
2018-01-25 23:42:12,1516923732,3687613,24018,40
2018-01-25 23:58:32,1516924712,3658230,23555,40
2018-01-26 00:00:52,1516924852,3687613,23549,40
2018-01-26 00:02:02,1516924922,3687490,23839,40
2018-01-26 00:03:12,1516924992,3687613,23973,40
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-26 01:59:52,1516931992,3658235,23992,40
2018-01-26 02:03:57,1516932237,3658235,23993,40
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-26 03:20:22,1516936822,3658235,23666,40
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-26 04:44:22,1516941862,3687618,23498,40
2018-01-26 06:01:22,1516946482,3685047,23670,40
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-25 22:02:27,1516917747,3658184,23556,40
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-26 08:52:55,1516956775,3687613,23549,40
2018-01-26 08:58:45,1516957125,3607261,23752,40
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-26 09:15:05,1516958105,3658228,23540,40
2018-01-26 09:44:50,1516959890,3682544,23558,40
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-26 10:44:56,1516963496,3658219,23460,40
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-25 22:02:27,1516917747,3658184,23556,40
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-26 12:31:10,1516969870,3658180,23550,40
2018-01-26 14:31:20,1516977080,3687918,23827,97
2018-01-26 15:45:25,1516981525,3687618,23498,97
2018-01-19 17:19:41,1516382381,3658226,23477,51
2017-09-22 05:10:55,1506057055,3658215,23878,1
2018-01-21 21:49:01,1516571341,3606470,23465,22
2017-03-02 04:10:25,1488427825,3658123,23544,32
2018-01-26 17:46:46,1516988806,3687379,23646,97
2018-01-26 17:50:15,1516989015,3687379,23614,97
2018-01-26 19:27:05,1516994825,3687379,23613,97
2018-01-26 21:18:30,1517001510,3658184,23556,97
2017-03-02 04:10:25,1488427825,3658123,23544,32
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-26 21:18:30,1517001510,3658184,23556,97
2018-01-27 00:35:15,1517013315,3685190,23580,97
2018-01-27 00:35:15,1517013315,3685190,23580,97
2018-01-27 02:44:11,1517021051,3685049,23468,97
2018-01-26 21:18:30,1517001510,3658184,23556,97
2018-01-27 04:21:00,1517026860,3658146,23994,97
2018-01-27 04:22:10,1517026930,3658146,23590,97
2018-01-26 21:18:30,1517001510,3658184,23556,97
2018-01-26 21:18:30,1517001510,3658184,23556,97
2018-01-27 04:43:45,1517028225,3682601,23463,97
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-27 05:16:25,1517030185,3658176,23546,97
2018-01-27 05:16:25,1517030185,3658176,23546,97
2018-01-27 05:16:25,1517030185,3658176,23546,97
2018-01-26 21:18:30,1517001510,3658184,23556,97
2018-01-27 05:16:25,1517030185,3658176,23546,97
2018-01-27 04:21:00,1517026860,3658146,23994,97
2018-01-27 04:22:10,1517026930,3658146,23590,97
2018-01-27 05:16:25,1517030185,3658176,23546,97
2018-01-21 21:49:01,1516571341,3606470,23465,22
2017-03-02 04:10:25,1488427825,3658123,23544,32
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-26 21:18:30,1517001510,3658184,23556,97
2018-01-19 20:43:51,1516394631,3903620,23466,18
2017-04-10 20:14:39,1491855279,3687917,23742,38
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-27 08:51:11,1517043071,3606465,23834,97
2018-01-26 21:18:30,1517001510,3658184,23556,97
2017-04-10 20:14:39,1491855279,3687917,23742,38
2018-01-26 21:18:30,1517001510,3658184,23556,97
2018-01-26 21:18:30,1517001510,3658184,23556,97
2018-01-21 21:49:01,1516571341,3606470,23465,22
2017-10-18 01:50:47,1508291447,3682701,23496,42
2017-10-18 01:50:47,1508291447,3682701,23496,42
2017-12-15 11:25:59,1513337159,3685129,23535,59
2018-01-27 10:45:31,1517049931,3685129,23531,97
2017-10-17 21:18:56,1508275136,3685129,23518,42
2018-01-27 14:16:06,1517062566,3687379,23646,97
2018-01-27 14:33:06,1517063586,3658219,23460,97
2018-01-27 15:32:01,1517067121,3687379,23613,97
2018-01-27 15:41:56,1517067716,3658125,23617,97
2018-01-27 16:00:37,1517068837,3658176,23546,97
2018-01-27 15:32:01,1517067121,3687379,23613,97
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-27 17:54:26,1517075666,3687379,23602,97
2018-01-27 17:55:36,1517075736,3606465,23988,97
2018-01-27 15:32:01,1517067121,3687379,23613,97
2018-01-27 18:05:31,1517076331,3606396,23989,97
2018-01-27 17:54:26,1517075666,3687379,23602,97
2018-01-27 15:32:01,1517067121,3687379,23613,97
2018-01-27 15:32:01,1517067121,3687379,23613,97
2018-01-18 03:18:42,1516245522,3658144,23487,88
2018-01-27 21:51:21,1517089881,3658219,23460,97
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-27 23:03:06,1517094186,3685183,23853,97
2018-01-27 23:51:01,1517097061,3658146,23589,97
2017-10-17 19:15:16,1508267716,3658146,23638,42
2018-01-27 23:51:36,1517097096,3658146,23592,97
2018-01-27 23:51:36,1517097096,3658146,23590,97
2018-01-27 23:52:11,1517097131,3658146,23595,97
2018-01-27 23:52:46,1517097166,3658146,23596,97
2018-01-27 23:52:46,1517097166,3658146,23593,97
2018-01-27 23:55:06,1517097306,3658146,23828,97
2018-01-27 23:51:01,1517097061,3658146,23589,97
2018-01-27 23:55:06,1517097306,3658146,23641,97
2018-01-28 01:05:06,1517101506,3687379,23613,97
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-08 03:23:26,1515381806,3606396,23865,25
2017-03-02 04:10:25,1488427825,3658123,23544,32
2017-10-22 01:15:46,1508634946,3658227,23545,76
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-28 06:59:16,1517122756,3658219,23460,11
2017-07-09 00:42:51,1499560971,3682534,23476,23
2018-01-28 07:52:21,1517125941,3658184,23556,11
2018-01-28 08:14:31,1517127271,3741724,23505,11
2018-01-20 12:11:46,1516450306,3682592,23541,51
2018-01-28 07:52:21,1517125941,3658184,23556,11
2018-01-28 09:34:26,1517132066,3658200,23509,11
2018-01-28 07:52:21,1517125941,3658184,23556,11
2018-01-28 08:14:31,1517127271,3741724,23505,11
2018-01-28 09:49:36,1517132976,3658125,23618,11
2018-01-28 08:14:31,1517127271,3741724,23505,11
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-28 10:05:57,1517133957,3658132,23553,11
2018-01-28 10:11:47,1517134307,3687618,23498,11
2018-01-20 12:11:46,1516450306,3682592,23541,51
2018-01-28 08:14:31,1517127271,3741724,23505,11
2018-01-28 12:07:55,1517141275,3658219,23460,11
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-28 12:07:55,1517141275,3658219,23460,11
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-28 18:07:16,1517162836,3658235,23987,11
2018-01-28 18:07:16,1517162836,3658235,23987,11
2017-11-29 23:04:32,1511996672,3658235,23665,49
2018-01-28 19:02:41,1517166161,3658235,23986,11
2018-01-28 19:06:11,1517166371,3658235,23667,11
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-28 19:35:56,1517168156,3658235,23928,11
2018-01-28 19:35:56,1517168156,3658235,23992,11
2018-01-28 19:36:31,1517168191,3658235,23669,11
2017-10-24 03:24:16,1508815456,3658235,23664,30
2018-01-28 19:38:51,1517168331,3658235,23993,11
2018-01-28 19:39:26,1517168366,3658235,23891,11
2017-09-20 19:29:35,1505935775,3682582,23467,1
2017-10-22 03:13:02,1508641982,3685140,23461,76
2018-01-28 20:23:51,1517171031,3658235,23699,11
2018-01-28 20:24:26,1517171066,3658235,23890,11
2018-01-28 20:24:26,1517171066,3658235,23980,11
2018-01-24 04:12:41,1516767161,3658166,23485,69
2018-01-28 20:53:36,1517172816,3658235,23746,11
2018-01-28 20:24:26,1517171066,3658235,23980,11
2018-01-28 20:53:36,1517172816,3658235,24023,11
2018-01-28 20:23:51,1517171031,3658235,23699,11
2018-01-28 20:53:36,1517172816,3658235,23979,11
2018-01-28 20:24:26,1517171066,3658235,23890,11
2018-01-28 19:38:51,1517168331,3658235,23993,11
2018-01-28 19:39:26,1517168366,3658235,23891,11
2017-11-29 23:04:32,1511996672,3658235,23665,49
2018-01-28 20:59:26,1517173166,3658235,23668,11
2018-01-26 03:20:22,1516936822,3658235,23666,40
2018-01-28 21:23:26,1517174606,3658235,24024,11
2018-01-28 20:53:36,1517172816,3658235,24023,11
2018-01-18 03:18:42,1516245522,3658144,23487,88
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-28 21:53:47,1517176427,3687618,23498,11
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-28 22:18:52,1517177932,3658219,23460,11
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-28 23:17:16,1517181436,3685190,23580,11
2018-01-29 00:12:06,1517184726,3658167,23482,11
2018-01-29 00:32:32,1517185952,3687625,23797,11
2018-01-29 00:37:46,1517186266,3658183,23481,11
2018-01-29 00:38:56,1517186336,3606845,23985,11
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-29 00:12:06,1517184726,3658167,23482,11
2018-01-29 01:13:56,1517188436,3658235,23986,11
2018-01-29 01:13:56,1517188436,3658235,23987,11
2018-01-28 19:06:11,1517166371,3658235,23667,11
2017-11-29 23:04:32,1511996672,3658235,23665,49
2018-01-29 01:45:31,1517190331,3658235,23669,11
2018-01-29 01:48:26,1517190506,3658235,23668,11
2017-10-24 03:24:16,1508815456,3658235,23664,30
2018-01-28 19:39:26,1517168366,3658235,23891,11
2018-01-26 03:20:22,1516936822,3658235,23666,40
2018-01-28 19:06:11,1517166371,3658235,23667,11
2018-01-28 22:18:52,1517177932,3658219,23460,11
2018-01-29 02:47:22,1517194042,3658143,23990,11
2018-01-29 02:50:52,1517194252,3658143,23845,11
2018-01-29 00:12:06,1517184726,3658167,23482,11
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-29 04:37:36,1517200656,3741724,23505,11
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-29 06:06:26,1517205986,3658166,23485,11
2018-01-29 08:00:12,1517212812,3658230,23555,11
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-29 09:12:32,1517217152,3658184,23556,11
2018-01-29 09:32:22,1517218342,3658219,23460,11
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-29 09:32:22,1517218342,3658219,23460,11
2018-01-29 11:27:17,1517225237,3687379,23646,11
2018-01-29 11:29:37,1517225377,3687379,23614,11
2018-01-29 11:39:32,1517225972,3861379,23510,11
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-29 13:24:02,1517232242,3685129,23526,11
2018-01-19 17:19:41,1516382381,3658226,23477,51
2017-10-18 01:50:47,1508291447,3682701,23496,42
2018-01-29 14:09:02,1517234942,3658125,23617,11
2018-01-29 14:18:22,1517235502,3607272,23649,11
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-29 14:37:02,1517236622,3687379,23602,11
2017-10-18 01:50:47,1508291447,3682701,23496,42
2018-01-29 11:27:17,1517225237,3687379,23646,11
2018-01-29 11:29:37,1517225377,3687379,23614,11
2018-01-29 15:52:17,1517241137,3607280,24025,11
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-29 06:06:26,1517205986,3658166,23485,11
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-19 17:19:41,1516382381,3658226,23477,51
2017-10-18 01:50:47,1508291447,3682701,23496,42
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-29 06:06:26,1517205986,3658166,23485,11
2017-10-20 00:32:01,1508459521,3658211,23733,87
2018-01-29 21:28:57,1517261337,3687379,23572,11
2018-01-29 06:06:26,1517205986,3658166,23485,11
2018-01-29 21:54:42,1517262882,3741724,23505,11
2018-01-29 21:54:42,1517262882,3741724,23505,11
2018-01-29 06:06:26,1517205986,3658166,23485,11
2018-01-29 21:54:42,1517262882,3741724,23505,11
2017-10-18 01:50:47,1508291447,3682701,23496,42
2018-01-29 09:12:32,1517217152,3658184,23556,11
2018-01-29 21:54:42,1517262882,3741724,23505,11
2018-01-29 21:54:42,1517262882,3741724,23505,11
2017-10-18 01:50:47,1508291447,3682701,23496,42
2018-01-30 00:14:42,1517271282,3658180,23550,11
2018-01-30 00:35:08,1517272508,3658154,23978,11
2018-01-29 21:54:42,1517262882,3741724,23505,11
2018-01-29 09:12:32,1517217152,3658184,23556,11
2018-01-29 09:12:32,1517217152,3658184,23556,11
2018-01-30 01:18:52,1517275132,3658183,23481,11
2018-01-30 01:18:52,1517275132,3658183,23481,11
2018-01-30 01:28:12,1517275692,3607303,23499,11
2017-10-18 01:50:47,1508291447,3682701,23496,42
2018-01-29 06:06:26,1517205986,3658166,23485,11
2018-01-30 02:05:32,1517277932,3658193,23458,11
2017-11-03 17:38:56,1509730736,3682701,23462,35
2018-01-21 21:49:01,1516571341,3606470,23465,22
2018-01-30 02:40:32,1517280032,3658129,23626,11
2018-01-29 09:12:32,1517217152,3658184,23556,11
2018-01-18 03:18:42,1516245522,3658144,23487,88
2018-01-30 01:18:52,1517275132,3658183,23481,11
2017-11-03 17:38:56,1509730736,3682701,23462,35
2018-01-29 21:54:42,1517262882,3741724,23505,11
2018-01-29 09:12:32,1517217152,3658184,23556,11
2018-01-30 05:53:37,1517291617,3606396,23865,67
2018-01-29 09:12:32,1517217152,3658184,23556,11
2018-01-29 21:54:42,1517262882,3741724,23505,11
2018-01-29 06:06:26,1517205986,3658166,23485,11
2018-01-19 20:43:51,1516394631,3903620,23466,18
2017-10-18 03:49:46,1508298586,3658156,23506,42
2018-01-30 01:18:52,1517275132,3658183,23481,11
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-30 01:18:52,1517275132,3658183,23481,11
2017-09-20 19:29:35,1505935775,3682582,23467,1
2017-10-22 03:13:02,1508641982,3685140,23461,76
2018-01-30 09:08:32,1517303312,3658219,23460,67
2018-01-19 20:43:51,1516394631,3903620,23466,18
2018-01-30 10:10:27,1517307027,3685129,24026,67
2017-09-21 10:24:26,1505989466,3685129,23519,1
2018-01-21 21:49:01,1516571341,3606470,23465,22
2017-09-20 19:29:35,1505935775,3682582,23467,1
2018-01-30 10:20:57,1517307657,3685129,23531,67
2018-01-30 10:20:57,1517307657,3685129,23536,67
2018-01-19 17:19:41,1516382381,3658226,23477,51
2017-10-18 01:50:47,1508291447,3682701,23496,42
2017-11-03 17:38:56,1509730736,3682701,23462,35
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-30 15:08:32,1517324912,3687379,23646,67
2018-01-30 15:11:27,1517325087,3687379,23614,67
2018-01-30 15:24:52,1517325892,3685047,23670,67
2018-01-30 15:24:52,1517325892,3685047,23670,67
2018-01-30 15:24:52,1517325892,3685047,23670,67
2018-01-19 17:19:41,1516382381,3658226,23477,51
2018-01-21 21:49:01,1516571341,3606470,23465,22
